FactID,CustomerID,TotalSpent,TotalFrequency,ChurnFlag,Cluster
29253,11549,7761.27,3,1,1
29254,13794,7969.33,3,1,1
29255,21065,1711.77,2,1,1
29256,16660,6517.58,2,1,1
29257,18338,6767.66,2,1,1
29258,18462,5251.79,2,1,1
29259,27714,1276.81,1,1,1
29260,26569,2142.01,2,1,1
29261,17332,4951.21,2,1,1
29262,15268,3139.21,2,1,1
29263,13112,6318.27,3,1,1
29264,13957,6237.99,3,1,1
29265,25084,2644.33,1,1,1
29266,28296,6627.05,2,1,1
29267,26646,3284.91,2,1,1
29268,23799,1357.86,1,1,1
29269,26299,3753.56,2,1,1
29270,24334,635.35,1,1,1
29271,21930,1363.53,1,1,1
29272,21931,1238.14,1,1,1
29273,18372,1945.32,1,1,1
29274,19158,1918.26,1,1,1
29275,19120,1911.62,1,1,1
29276,19131,1906.66,1,1,1
29277,19137,1918.26,1,1,1
29278,18865,1966.31,1,1,1
29279,18866,1879.59,1,1,1
29280,18914,1907.21,1,1,1
29281,18999,1939.25,1,1,1
29282,22605,1934.83,1,1,1
29283,19318,2804.46,2,1,1
29284,15923,7285.02,3,1,1
29285,22604,1918.26,1,1,1
29286,19280,2804.46,2,1,1
29287,25493,1374.0,1,1,1
29288,25584,1292.25,1,1,1
29289,25501,1276.81,1,1,1
29290,14171,7310.35,3,1,1
29291,25590,645.29,1,1,1
29292,24038,630.37,1,1,1
29293,28103,1342.41,1,1,1
29294,13518,2915.39,2,1,1
29295,24596,4606.56,2,1,1
29296,12043,114.89,2,1,1
29297,11928,52.97,2,1,1
29299,28593,38.66,1,1,1
29300,20235,38.65,1,1,1
29301,22029,34.22,1,1,1
29302,27685,82.85,1,1,1
29303,25262,39.47,1,1,1
29304,25134,44.18,1,1,1
29305,15807,77.98,2,1,1
29306,17314,87.25,2,1,1
29307,12691,273.44,3,1,1
29308,13767,6530.79,2,1,1
29309,16546,3355.37,2,1,1
29310,22817,2653.03,1,1,1
29311,22816,2586.74,1,1,1
29312,20569,3441.03,2,1,1
29313,21054,691.14,1,1,1
29314,19308,1712.11,2,1,1
29315,11685,122.57,2,1,1
29316,11463,52.95,3,1,1
29317,28125,5.51,1,1,1
29319,11220,55.5,2,1,1
29321,28679,30.14,1,1,1
29322,22039,38.65,1,1,1
29323,21493,76.21,1,1,1
29324,20285,77.34,1,1,1
29325,28046,77.34,1,1,1
29326,27024,8.04,1,1,1
29327,13179,210.14,4,1,1
29328,15373,44.18,1,1,1
29329,16671,5.51,1,1,1
29330,15867,8.04,1,1,1
29331,14403,8.04,1,1,1
29332,28464,77.34,1,1,1
29333,17642,36.41,2,1,1
29334,19053,27.61,1,1,1
29335,21124,62.94,1,1,1
29336,19457,102.19,1,1,1
29337,22868,37.55,1,1,1
29338,27302,40.08,1,1,1
29339,27934,5.51,1,1,1
29340,12870,54.11,1,1,1
29341,12790,26.82,1,1,1
29342,13323,156.89,1,1,1
29343,11608,38.66,1,1,1
29344,16128,596.69,1,1,1
29345,18848,2758.38,1,1,1
29346,18615,2580.14,1,1,1
29347,13726,4973.41,2,1,1
29348,18508,2607.76,1,1,1
29349,13853,2574.63,1,1,1
29350,18436,2535.96,1,1,1
29351,25693,1366.64,1,1,1
29352,27898,830.23,1,1,1
29353,29369,2676.91,1,1,1
29354,16262,7679.28,3,1,1
29355,22936,4360.91,2,1,1
29356,18458,5230.79,2,1,1
29357,26570,2163.0,2,1,1
29358,15580,3216.54,2,1,1
29359,28244,6659.07,2,1,1
29360,25000,2671.95,1,1,1
29361,24224,596.69,1,1,1
29362,20751,635.35,1,1,1
29363,19282,2785.61,2,1,1
29364,28752,1276.81,1,1,1
29365,28713,3541.06,2,1,1
29366,25578,1276.81,1,1,1
29367,25583,645.29,1,1,1
29368,19032,7667.13,3,1,1
29369,26823,2673.06,1,1,1
29370,17825,7752.19,3,1,1
29371,18160,7640.62,3,1,1
29372,15121,5749.02,3,1,1
29373,11943,5231.39,3,1,1
29374,26919,1492.58,2,1,1
29375,24587,4290.22,2,1,1
29376,28596,8.78,1,1,1
29377,28592,38.66,1,1,1
29378,12369,104.12,3,1,1
29379,26755,137.0,1,1,1
29380,15804,109.35,2,1,1
29381,14222,90.9,2,1,1
29382,15464,41.18,2,1,1
29383,15453,7348.91,3,1,1
29384,27951,2580.14,1,1,1
29385,14813,3692.7,2,1,1
29386,16550,3316.15,2,1,1
29387,12866,6500.99,2,1,1
29388,22824,2547.0,1,1,1
29389,16305,3296.59,2,1,1
29390,11254,225.33,2,1,1
29392,28081,28.16,1,1,1
29393,28037,38.09,1,1,1
29394,26553,76.21,1,1,1
29395,18685,137.53,2,1,1
29396,20690,43.61,1,1,1
29397,11661,317.91,5,1,1
29398,11724,232.15,5,1,1
29399,15477,8.04,1,1,1
29400,16378,15.45,1,1,1
29401,23455,14.3,1,1,1
29402,16571,58.48,2,1,1
29403,15650,127.03,1,1,1
29404,29413,59.66,1,1,1
29405,20952,41.18,1,1,1
29406,22537,15.45,1,1,1
29407,25551,158.88,1,1,1
29408,22303,23.75,1,1,1
29409,12893,54.12,2,1,1
29410,14082,24.29,1,1,1
29411,12864,95.3,2,1,1
29412,18894,2560.25,1,1,1
29413,13916,2602.25,1,1,1
29414,19453,4716.03,3,1,1
29415,25700,1402.07,1,1,1
29416,16658,6489.95,2,1,1
29417,16638,6601.52,2,1,1
29418,13108,6319.12,3,1,1
29419,28268,6627.05,2,1,1
29420,25077,2673.06,1,1,1
29421,11257,7378.51,3,1,1
29422,19205,1381.07,1,1,1
29423,26290,3641.26,2,1,1
29424,28224,6648.04,2,1,1
29425,28255,6686.7,2,1,1
29426,22013,624.84,1,1,1
29427,21921,4577.74,2,1,1
29428,22221,1276.81,1,1,1
29429,19016,1934.83,1,1,1
29430,19119,1950.28,1,1,1
29431,19148,1934.83,1,1,1
29432,19353,2652.1,2,1,1
29433,20934,1265.76,1,1,1
29434,21910,1297.8,1,1,1
29435,28693,635.35,1,1,1
29436,27810,639.2,1,1,1
29437,13258,9819.62,4,1,1
29438,15122,5739.06,3,1,1
29439,11372,5487.22,3,1,1
29440,14033,7525.01,3,1,1
29441,16028,4207.18,2,1,1
29442,24482,4290.22,2,1,1
29443,13159,230.04,3,1,1
29444,17323,93.88,2,1,1
29445,19650,46.72,1,1,1
29446,19267,46.72,1,1,1
29447,26431,26.28,1,1,1
29448,20607,26.28,1,1,1
29449,15602,70.69,2,1,1
29450,20212,111.32,2,1,1
29451,14054,310.24,3,1,1
29452,18620,3316.15,2,1,1
29453,16554,3304.53,2,1,1
29454,15669,6517.58,2,1,1
29455,20592,3440.11,2,1,1
29456,20866,3489.56,2,1,1
29457,20575,3420.02,2,1,1
29458,17767,4532.44,3,1,1
29459,19337,1740.84,2,1,1
29460,16271,3330.81,2,1,1
29461,16268,3070.6,2,1,1
29463,27635,103.27,1,1,1
29464,28275,44.18,1,1,1
29465,26119,71.79,1,1,1
29467,24237,79.1,1,1,1
29468,24287,110.6,1,1,1
29469,26092,71.79,1,1,1
29470,24925,35.66,1,1,1
29471,15872,260.27,3,1,1
29472,23820,41.18,1,1,1
29473,17360,135.01,3,1,1
29474,21733,16.55,1,1,1
29475,20356,87.27,1,1,1
29476,20336,77.34,1,1,1
29477,18311,15.45,1,1,1
29478,20762,137.0,1,1,1
29479,16084,5.51,1,1,1
29480,15782,8.04,1,1,1
29481,15818,5.51,1,1,1
29482,16933,104.93,2,1,1
29483,14781,62.95,1,1,1
29484,20725,70.69,1,1,1
29485,11487,59.66,1,1,1
29486,23218,43.07,1,1,1
29487,24215,98.31,1,1,1
29488,26888,43.07,1,1,1
29489,24207,5.51,1,1,1
29490,26819,76.75,1,1,1
29491,17808,176.73,2,1,1
29492,13593,55.22,1,1,1
29493,18876,2574.63,1,1,1
29494,13730,5050.98,2,1,1
29495,18566,2629.33,1,1,1
29496,20015,624.31,1,1,1
29497,20003,640.87,1,1,1
29498,18515,2648.62,1,1,1
29499,18511,2724.85,1,1,1
29500,13878,2615.49,1,1,1
29501,18442,2555.05,1,1,1
29502,27895,896.51,1,1,1
29503,22200,5149.19,2,1,1
29504,27487,1461.89,2,1,1
29505,27488,1461.89,2,1,1
29506,27490,1471.83,2,1,1
29507,26302,3709.94,2,1,1
29508,26281,3685.44,2,1,1
29509,28247,6588.39,2,1,1
29510,15846,5462.37,2,1,1
29511,24400,672.9,1,1,1
29512,23896,606.62,1,1,1
29513,24311,690.59,1,1,1
29514,29027,635.35,1,1,1
29515,19109,1909.74,1,1,1
29516,27305,1895.04,1,1,1
29517,25502,1297.8,1,1,1
29518,28741,1292.25,1,1,1
29519,11417,12429.55,7,1,1
29520,12011,5233.07,3,1,1
29521,13649,7527.4,3,1,1
29522,13955,7611.73,3,1,1
29523,26561,1477.34,2,1,1
29524,27470,1516.0,2,1,1
29525,27483,1527.62,2,1,1
29526,22943,4579.5,2,1,1
29529,26129,23.75,1,1,1
29530,24472,14.3,1,1,1
29531,13511,6643.51,2,1,1
29532,16572,5399.8,2,1,1
29533,22617,891.47,1,1,1
29534,13552,6544.4,2,1,1
29535,19301,1757.41,2,1,1
29536,29076,4.41,1,1,1
29537,28289,60.75,1,1,1
29538,29035,32.02,1,1,1
29542,25165,101.2,1,1,1
29544,19647,311.65,3,1,1
29545,23063,41.18,1,1,1
29546,23400,33.14,1,1,1
29547,23301,62.94,1,1,1
29548,13466,147.46,3,1,1
29549,11652,343.58,5,1,1
29550,17178,15.45,1,1,1
29551,16212,44.18,1,1,1
29552,15738,183.74,1,1,1
29553,21759,71.24,1,1,1
29554,12406,38.68,1,1,1
29555,17855,209.91,2,1,1
29556,24579,43.07,1,1,1
29557,23599,47.44,1,1,1
29558,18630,54.11,1,1,1
29559,27958,43.07,1,1,1
29560,27187,8.04,1,1,1
29561,14371,132.45,3,1,1
29562,11668,142.51,2,1,1
29563,13306,79.53,1,1,1
29564,12516,9.93,1,1,1
29565,12594,41.97,2,1,1
29566,12336,87.27,2,1,1
29567,16210,713.76,1,1,1
29568,18594,2570.19,1,1,1
29569,13918,2649.73,1,1,1
29570,18613,2587.88,1,1,1
29571,15530,935.34,1,1,1
29572,15520,1781.22,2,1,1
29573,15472,1724.28,2,1,1
29574,18532,2591.47,1,1,1
29575,18376,2618.82,1,1,1
29576,18394,2538.49,1,1,1
29577,27881,858.96,1,1,1
29578,18141,7705.01,3,1,1
29579,24481,4618.16,2,1,1
29580,26652,2142.01,2,1,1
29581,13020,2860.94,2,1,1
29582,26305,3616.6,2,1,1
29583,16494,6587.13,2,1,1
29584,25856,829.08,1,1,1
29585,28078,6642.5,2,1,1
29586,24337,663.51,1,1,1
29587,20670,3567.57,2,1,1
29588,22036,1276.81,1,1,1
29589,21297,1918.26,1,1,1
29590,18804,2000.56,1,1,1
29591,22600,1918.26,1,1,1
29592,19309,2783.46,2,1,1
29593,22391,1297.8,1,1,1
29594,13580,8050.55,4,1,1
29595,11930,5564.57,3,1,1
29596,13645,7532.92,3,1,1
29597,26923,1461.89,2,1,1
29598,14038,7535.13,3,1,1
29600,11881,163.98,2,1,1
29601,28617,197.77,1,1,1
29602,18443,66.82,1,1,1
29603,13008,138.69,3,1,1
29604,15805,140.85,2,1,1
29605,17319,43.07,2,1,1
29606,13624,131.45,3,1,1
29607,26406,2579.58,1,1,1
29608,16573,3316.15,2,1,1
29609,25786,2574.63,1,1,1
29610,24841,2562.78,1,1,1
29611,23621,2552.52,1,1,1
29612,14950,7414.1,3,1,1
29613,15046,6567.29,2,1,1
29614,11650,142.51,2,1,1
29615,11315,46.72,2,1,1
29616,13758,313.96,4,1,1
29617,11784,301.32,5,1,1
29618,12054,444.8,5,1,1
29619,11868,272.95,5,1,1
29620,21623,11.04,1,1,1
29621,20469,55.22,1,1,1
29623,16855,166.8,2,1,1
29624,19832,77.34,1,1,1
29625,19835,87.27,1,1,1
29626,16837,171.79,2,1,1
29627,19210,5.51,1,1,1
29628,16966,5.51,1,1,1
29629,16062,8.04,1,1,1
29630,15324,56.29,1,1,1
29631,23494,99.42,1,1,1
29632,18604,65.47,2,1,1
29633,28422,38.55,1,1,1
29634,15670,127.03,1,1,1
29635,27888,25.34,1,1,1
29636,16435,6.94,1,1,1
29637,24134,5.51,1,1,1
29638,17760,101.94,2,1,1
29639,11418,44.18,1,1,1
29640,12891,24.29,1,1,1
29641,12899,106.59,1,1,1
29642,14274,134.32,3,1,1
29643,12527,96.09,1,1,1
29644,20649,2749.12,1,1,1
29645,18808,2665.19,1,1,1
29646,18838,2626.54,1,1,1
29647,18582,2562.45,1,1,1
29648,15527,1792.83,2,1,1
29649,15532,1756.67,2,1,1
29650,13712,4976.75,2,1,1
29651,12214,7518.33,3,1,1
29652,22926,4349.88,2,1,1
29653,18766,5251.79,2,1,1
29654,18464,5192.13,2,1,1
29655,11929,5487.19,3,1,1
29656,28666,5328.43,2,1,1
29657,26644,3100.0,2,1,1
29658,26283,3725.23,2,1,1
29659,26286,3655.53,2,1,1
29660,24326,614.67,1,1,1
29661,24328,635.35,1,1,1
29662,21932,1280.1,1,1,1
29663,21293,1949.19,1,1,1
29664,22608,1928.19,1,1,1
29665,19292,2783.46,2,1,1
29666,25603,1292.25,1,1,1
29667,25604,1297.8,1,1,1
29668,20926,1238.14,1,1,1
29669,25596,596.69,1,1,1
29670,27817,622.97,1,1,1
29671,25597,596.69,1,1,1
29672,25571,650.8,1,1,1
29673,12239,7626.07,3,1,1
29674,12216,7685.73,3,1,1
29675,14345,4022.11,3,1,1
29676,27872,2644.33,1,1,1
29677,13964,7521.13,3,1,1
29678,13118,6265.24,3,1,1
29679,13632,7556.5,3,1,1
29680,14032,7579.67,3,1,1
29681,16167,113.34,2,1,1
29682,14684,103.36,3,1,1
29683,20222,82.27,2,1,1
29684,27595,71.24,1,1,1
29685,24245,19.08,1,1,1
29686,17292,104.11,2,1,1
29687,13623,109.62,3,1,1
29688,11966,61.61,3,1,1
29689,13504,6545.17,2,1,1
29690,23603,2622.11,1,1,1
29691,15619,6528.62,2,1,1
29692,21506,2618.81,1,1,1
29693,12841,6556.24,2,1,1
29696,25950,59.95,1,1,1
29697,26593,30.14,1,1,1
29698,21462,55.22,1,1,1
29699,19887,87.27,1,1,1
29700,19668,132.58,1,1,1
29701,28357,147.51,1,1,1
29702,15546,44.18,1,1,1
29703,14638,29.8,1,1,1
29704,14437,24.29,1,1,1
29705,13754,62.95,1,1,1
29706,15076,106.59,1,1,1
29707,16251,29.8,2,1,1
29708,24880,44.18,1,1,1
29709,21129,54.11,1,1,1
29710,24541,41.18,1,1,1
29711,17839,38.64,2,1,1
29712,28884,13.19,1,1,1
29713,23955,48.86,1,1,1
29714,13586,108.25,2,1,1
29715,27335,44.18,1,1,1
29716,28888,44.18,1,1,1
29717,11652,343.58,5,1,1
29718,12117,176.79,2,1,1
29719,16230,683.97,1,1,1
29720,18782,2649.69,1,1,1
29721,18479,2598.92,1,1,1
29722,18480,2574.64,1,1,1
29723,16054,4154.1,3,1,1
29724,16045,4201.62,3,1,1
29725,13606,7951.12,4,1,1
29726,16656,6552.9,2,1,1
29727,22850,5146.55,2,1,1
29728,22854,5149.19,2,1,1
29729,22927,4324.77,2,1,1
29730,22937,4618.16,2,1,1
29731,27694,1308.83,1,1,1
29732,27863,624.84,1,1,1
29733,26585,2103.35,2,1,1
29734,18465,5251.79,2,1,1
29735,13975,5678.28,3,1,1
29736,17510,4828.56,2,1,1
29737,16349,6517.58,2,1,1
29738,28285,6627.05,2,1,1
29739,11252,7387.54,3,1,1
29740,16836,3529.14,2,1,1
29741,28196,6613.77,2,1,1
29742,25072,2728.3,1,1,1
29743,24402,635.35,1,1,1
29744,24336,606.62,1,1,1
29745,21385,672.9,1,1,1
29746,24232,612.14,1,1,1
29747,24286,636.16,1,1,1
29748,21435,1293.38,1,1,1
29749,21429,1297.8,1,1,1
29750,18324,1918.26,1,1,1
29751,19117,1934.83,1,1,1
29752,18168,7632.85,3,1,1
29753,11363,5564.57,3,1,1
29754,26920,1477.34,2,1,1
29755,12008,88.68,3,1,1
29756,15718,70.69,2,1,1
29757,16182,92.79,2,1,1
29758,24892,8.04,1,1,1
29759,21232,44.18,1,1,1
29760,24240,5.51,1,1,1
29761,15077,7374.25,3,1,1
29762,16945,3605.43,2,1,1
29763,22523,891.47,1,1,1
29764,17779,4696.48,3,1,1
29765,15047,7369.88,3,1,1
29766,20561,3468.69,2,1,1
29767,12867,4824.88,2,1,1
29768,19942,3352.65,2,1,1
29769,21827,2602.25,1,1,1
29770,11429,11567.56,6,1,1
29771,11143,53.66,2,1,1
29772,29322,55.24,1,1,1
29774,29038,6.94,1,1,1
29775,27912,66.82,1,1,1
29776,26122,71.79,1,1,1
29777,26524,30.14,1,1,1
29778,26282,136.96,1,1,1
29780,23669,33.14,1,1,1
29781,18944,162.37,2,1,1
29782,23713,38.65,1,1,1
29783,22222,104.38,1,1,1
29784,21779,16.55,1,1,1
29785,13762,253.05,4,1,1
29786,19006,77.34,1,1,1
29787,20100,44.18,1,1,1
29788,19236,132.58,1,1,1
29789,17550,5.51,1,1,1
29790,20021,89.46,1,1,1
29791,14564,138.11,1,1,1
29792,16387,104.93,2,1,1
29793,15424,34.22,1,1,1
29794,20096,78.96,2,1,1
29795,16258,70.69,1,1,1
29796,11437,59.66,1,1,1
29797,17091,35.66,1,1,1
29798,20065,23.75,1,1,1
29799,13810,59.08,1,1,1
29800,22534,28.16,1,1,1
29801,24147,43.07,1,1,1
29802,13775,76.21,1,1,1
29803,11667,100.86,2,1,1
29804,16599,165.15,2,1,1
29805,13941,316.94,4,1,1
29806,16789,2699.9,1,1,1
29807,13736,4949.12,2,1,1
29808,15531,1792.83,2,1,1
29809,15538,1762.93,2,1,1
29810,18388,2582.68,1,1,1
29811,18147,7658.3,3,1,1
29812,16639,6528.62,2,1,1
29813,18336,6790.3,2,1,1
29814,24601,4290.22,2,1,1
29815,24602,4290.22,2,1,1
29816,24480,4614.05,2,1,1
29817,16026,4203.51,2,1,1
29818,27699,1276.81,1,1,1
29819,26304,3606.66,2,1,1
29820,25076,2728.3,1,1,1
29821,26280,3645.33,2,1,1
29822,15997,5244.71,2,1,1
29823,25008,2694.06,1,1,1
29824,24997,2694.06,1,1,1
29825,23872,614.67,1,1,1
29826,28284,622.97,1,1,1
29827,24238,672.9,1,1,1
29828,22235,1276.81,1,1,1
29829,21305,3541.06,2,1,1
29830,18368,1939.25,1,1,1
29831,18854,1939.25,1,1,1
29832,21291,1918.26,1,1,1
29833,18858,2000.56,1,1,1
29834,19387,2722.78,2,1,1
29835,20905,1276.81,1,1,1
29836,25589,596.69,1,1,1
29837,28515,624.84,1,1,1
29838,14162,7153.44,3,1,1
29839,25464,2710.61,1,1,1
29840,11942,5295.48,3,1,1
29841,13953,7559.03,3,1,1
29842,26548,1461.89,2,1,1
29843,29343,612.14,1,1,1
29844,13967,6322.71,3,1,1
29845,11991,8981.46,3,1,1
29846,16493,4637.96,2,1,1
29847,13125,153.09,3,1,1
29848,16926,49.67,2,1,1
29849,11246,11685.74,4,1,1
29850,15081,6520.11,2,1,1
29851,15062,7386.47,3,1,1
29852,19452,1780.66,2,1,1
29853,15059,7506.86,3,1,1
29854,24560,2657.49,1,1,1
29855,21538,2618.81,1,1,1
29856,22797,2552.52,1,1,1
29857,22803,2613.3,1,1,1
29858,29030,44.18,1,1,1
29859,28571,32.58,1,1,1
29860,19646,217.73,3,1,1
29861,18322,164.52,3,1,1
29862,25291,42.96,1,1,1
29863,27070,76.21,1,1,1
29864,24515,79.1,1,1,1
29865,24406,216.13,1,1,1
29866,23043,33.14,1,1,1
29867,22984,38.65,1,1,1
29868,21731,16.55,1,1,1
29869,22161,79.49,1,1,1
29870,19848,137.0,1,1,1
29871,11824,265.21,5,1,1
29872,19239,87.27,1,1,1
29873,19132,77.34,1,1,1
29874,14586,258.5,3,1,1
29875,16853,5.51,1,1,1
29876,16374,16.83,1,1,1
29877,29240,76.21,1,1,1
29878,15012,44.18,1,1,1
29879,14621,114.35,1,1,1
29880,14252,106.59,1,1,1
29881,13470,62.95,1,1,1
29882,14551,123.72,1,1,1
29883,14690,142.51,1,1,1
29884,28385,79.1,1,1,1
29885,19898,30.14,1,1,1
29886,20578,34.55,1,1,1
29887,19456,41.18,1,1,1
29888,24692,43.07,1,1,1
29889,20915,43.07,1,1,1
29890,13412,50.01,2,1,1
29891,27178,28.16,1,1,1
29892,16300,123.7,2,1,1
29893,14244,171.23,3,1,1
29894,12139,113.74,2,1,1
29895,12778,50.77,1,1,1
29896,18863,2668.54,1,1,1
29897,18905,2670.16,1,1,1
29898,18818,2562.78,1,1,1
29899,18614,2563.59,1,1,1
29900,14023,1740.84,2,1,1
29901,13725,5008.44,2,1,1
29902,18412,2563.59,1,1,1
29903,18375,2591.18,1,1,1
29904,13713,5335.28,2,1,1
29905,27861,596.69,1,1,1
29906,26587,2122.06,2,1,1
29907,27723,1276.81,1,1,1
29908,27701,1276.81,1,1,1
29909,14049,5846.2,3,1,1
29910,11259,7481.51,3,1,1
29911,28152,6657.98,2,1,1
29912,28194,6756.87,2,1,1
29913,24329,666.86,1,1,1
29914,24324,663.51,1,1,1
29915,22062,1238.14,1,1,1
29916,22188,1303.87,1,1,1
29917,18363,1879.59,1,1,1
29918,18857,1918.26,1,1,1
29919,11944,5277.78,3,1,1
29920,13651,7527.39,3,1,1
29921,13965,7593.99,3,1,1
29922,28784,48.6,1,1,1
29923,13009,186.38,3,1,1
29924,11911,69.02,3,1,1
29925,17067,125.93,2,1,1
29926,15212,76.2,2,1,1
29927,27591,5.51,1,1,1
29928,16481,215.38,2,1,1
29929,13565,5277.07,2,1,1
29930,16561,3348.19,2,1,1
29931,13536,6600.43,2,1,1
29932,19365,4775.69,3,1,1
29933,28019,8.04,1,1,1
29934,17442,353.47,3,1,1
29935,24409,79.1,1,1,1
29937,20364,87.27,1,1,1
29938,13239,205.2,4,1,1
29939,18355,166.8,2,1,1
29940,19154,77.34,1,1,1
29941,19230,87.27,1,1,1
29942,18791,77.34,1,1,1
29943,16957,44.18,1,1,1
29944,23548,54.11,1,1,1
29945,28283,44.18,1,1,1
29946,28378,42.96,1,1,1
29947,11543,59.66,1,1,1
29948,11556,23.75,1,1,1
29949,19384,35.67,1,1,1
29950,28526,66.82,1,1,1
29951,14974,175.64,2,1,1
29952,11086,169.56,2,1,1
29953,14265,237.82,5,1,1
29954,14632,172.99,3,1,1
29955,12544,9.93,1,1,1
29956,12311,128.66,2,1,1
29957,18789,2535.96,1,1,1
29958,15537,1802.76,2,1,1
29959,18956,937.56,1,1,1
29960,12215,7614.26,3,1,1
29961,27860,680.09,1,1,1
29962,27862,606.62,1,1,1
29963,26297,3632.04,2,1,1
29964,28234,6603.83,2,1,1
29965,25042,2673.06,1,1,1
29966,28193,6648.04,2,1,1
29967,20753,596.69,1,1,1
29968,23870,690.57,1,1,1
29969,28189,627.37,1,1,1
29970,20736,3530.01,2,1,1
29971,19314,3017.1,2,1,1
29972,19313,2799.47,2,1,1
29973,28751,3581.17,2,1,1
29974,28527,622.97,1,1,1
29975,28511,622.07,1,1,1
29976,25595,612.14,1,1,1
29977,11425,11634.13,6,1,1
29978,25458,2666.43,1,1,1
29979,13647,7506.43,3,1,1
29980,26924,1492.58,2,1,1
29981,13957,6237.99,3,1,1
29982,13631,7532.92,3,1,1
29983,11919,9029.53,3,1,1
29984,22958,4650.18,2,1,1
29985,11972,72.1,2,1,1
29986,16628,207.28,2,1,1
29987,18727,95.33,2,1,1
29988,18280,139.85,2,1,1
29989,26147,87.27,1,1,1
29990,26441,87.27,1,1,1
29991,28924,5.51,1,1,1
29992,16181,187.92,2,1,1
29993,11115,125.65,3,1,1
29994,19617,68.23,2,1,1
29995,14344,140.28,2,1,1
29996,16919,78.4,2,1,1
29997,21509,3445.35,2,1,1
29998,17979,3316.13,2,1,1
29999,13537,6530.79,2,1,1
30000,13567,6558.78,2,1,1
30001,12849,6506.51,2,1,1
30002,15668,6534.13,2,1,1
30003,22810,2602.25,1,1,1
30004,20562,3308.47,2,1,1
30005,11735,121.52,2,1,1
30006,27916,44.18,1,1,1
30007,11131,183.33,5,1,1
30008,23674,77.32,1,1,1
30009,11861,316.36,5,1,1
30010,23889,77.32,1,1,1
30011,23700,33.14,1,1,1
30012,22051,55.22,1,1,1
30013,21591,77.32,1,1,1
30014,21142,86.1,1,1,1
30015,19664,87.27,1,1,1
30016,24488,15.45,1,1,1
30017,28433,36.02,1,1,1
30018,19367,65.17,1,1,1
30019,14529,280.74,2,1,1
30020,21913,66.82,1,1,1
30021,29418,92.79,1,1,1
30022,23974,40.08,1,1,1
30023,13095,363.42,4,1,1
30024,12192,176.79,2,1,1
30025,13028,54.12,1,1,1
30026,12879,40.84,1,1,1
30027,12730,71.71,2,1,1
30028,12322,55.24,1,1,1
30029,16215,682.79,1,1,1
30030,18518,2629.84,1,1,1
30031,13792,7973.77,3,1,1
30032,24475,4359.81,2,1,1
30033,27687,1307.73,1,1,1
30034,16631,6520.11,2,1,1
30035,16347,6539.94,2,1,1
30036,13968,5725.78,3,1,1
30037,28259,6761.06,2,1,1
30038,28273,6588.39,2,1,1
30039,23667,2649.85,1,1,1
30040,28240,6628.46,2,1,1
30041,28243,6697.22,2,1,1
30042,23057,6654.11,2,1,1
30043,24356,680.09,1,1,1
30044,24385,622.07,1,1,1
30045,22041,4604.79,2,1,1
30046,23885,596.69,1,1,1
30047,19003,1950.28,1,1,1
30048,19319,2831.52,2,1,1
30049,26404,1961.89,1,1,1
30050,24032,622.97,1,1,1
30051,11360,5553.51,3,1,1
30052,11365,5552.39,3,1,1
30053,11946,5190.53,3,1,1
30054,13648,7475.81,3,1,1
30055,26917,1479.87,2,1,1
30056,28118,650.8,1,1,1
30057,13637,7488.73,3,1,1
30058,24590,4322.24,2,1,1
30059,16346,41.49,2,1,1
30060,16332,162.69,2,1,1
30061,18262,157.41,2,1,1
30062,16605,73.22,2,1,1
30063,18713,262.17,2,1,1
30064,18744,35.6,2,1,1
30065,26206,2738.57,1,1,1
30066,16559,5199.56,2,1,1
30067,26207,2699.9,1,1,1
30068,16308,5029.43,2,1,1
30069,21532,2651.94,1,1,1
30070,11510,285.26,5,1,1
30072,27548,30.69,1,1,1
30073,26775,98.32,1,1,1
30074,25279,36.02,1,1,1
30075,25280,42.96,1,1,1
30076,14282,215.72,5,1,1
30077,25067,79.1,1,1,1
30078,25154,50.37,1,1,1
30079,16133,182.13,3,1,1
30080,14626,217.73,3,1,1
30081,29339,81.73,1,1,1
30082,19850,132.58,1,1,1
30083,16649,128.11,2,1,1
30084,16646,277.26,2,1,1
30085,17472,5.51,1,1,1
30086,18117,15.45,1,1,1
30087,16499,5.51,1,1,1
30088,15010,89.46,1,1,1
30089,14547,213.21,2,1,1
30090,19378,27.61,1,1,1
30091,24553,4.41,1,1,1
30092,20961,4.41,1,1,1
30093,22413,26.28,1,1,1
30094,20011,596.69,1,1,1
30095,18881,2607.78,1,1,1
30096,18538,2563.59,1,1,1
30097,20013,596.69,1,1,1
30098,18533,2658.04,1,1,1
30099,18415,2712.75,1,1,1
30100,13784,7887.6,3,1,1
30101,16053,4146.38,3,1,1
30102,29381,896.51,1,1,1
30103,22904,5259.79,2,1,1
30104,27590,1314.35,1,1,1
30105,16624,6561.77,2,1,1
30106,16348,6539.66,2,1,1
30107,13118,6265.24,3,1,1
30108,16350,6523.03,2,1,1
30109,16159,4874.87,2,1,1
30110,11261,7348.91,3,1,1
30111,25073,2732.72,1,1,1
30112,28246,6603.83,2,1,1
30113,24338,612.14,1,1,1
30114,22186,1297.8,1,1,1
30115,21437,1256.12,1,1,1
30116,18856,1918.26,1,1,1
30117,26958,1914.15,1,1,1
30118,22636,1879.59,1,1,1
30119,19296,2815.48,2,1,1
